roi_id,wafer,z_star,x,y,w,h,a,q_star,d,v,o,c,u_s,split,z_obs,R,mn_d,mn_v,mn_o,mn_c,m_bar,U_star
B_2_031,B,2,108.98501869269533,43.791643470365806,0.4619439323977586,0.7188236046626513,2.7116776203513258,0.9995280285199326,61.826286694051305,2209.8638843399494,63.58598617410068,0.9791613570033154,,train,2,0.3910824418473066,0.27359366077492825,0.07191432420125518,0.7121458922912209,0.9878836051839521,0.5113843706128391,0.7472568995530697
B_2_032,B,2,144.55766711828343,127.6207721266207,0.6606962690521346,0.7839776101407494,2.3077941224305127,0.9859158351077235,155.27735992540227,2646.598144972837,67.37910585398926,0.38696213229170917,,val,2,0.4629611804550977,0.766950756458078,0.08805697939775715,0.7548402925302755,0.3790601810454748,0.4972270523578964,0.7554665167322527
B_2_033,B,2,128.2548455072109,124.05896267153594,0.7511765643562478,1.9186281719865756,2.0076611984691453,1.0,59.684663414674716,3544.2475216912076,80.23488481359885,0.7030181240762648,,val,2,0.486867827149796,0.26228736963640986,0.12123606719068852,0.8995417041932241,0.7039884874468602,0.4967634071167957,0.7733351672572202
B_2_034,B,2,62.39075403181363,45.27618424793496,1.6609833212376248,0.3200107464642947,1.3807377114025274,0.9966091354164863,172.43972405119757,946.2375749982917,16.614931489646256,0.717995134657775,,val,2,0.447543139769531,0.857556180530602,0.025207927090639688,0.18345152522935004,0.7193859322341845,0.446400391271194,0.748621792803977
B_2_035,B,2,80.39986169220484,23.571607613971945,1.2331170313845616,0.48799408970054536,2.791187320730817,1.0,49.78354824865377,4989.211324853729,0.316457058414098,0.3190530045792067,,train,2,0.13271476169225793,0.21001632283698443,0.17464509539945966,0.0,0.30924471027325745,0.17347653212742536,0.6005301851221473
B_2_036,B,2,26.53109497843725,66.03889075866897,0.8637326231513812,0.5314325391537538,5.058634321212968,0.9934354591144487,185.2611493114163,36107.67882625739,69.0509360733856,0.1558041144156631,,val,2,0.5610300876708505,0.9252444468091533,1.0,0.7736579926142207,0.1414131020090345,0.7100788853581022,0.8339907945100851
B_2_037,B,2,95.16459744880733,135.38127185069686,0.7664098579921594,0.454139766192904,2.187921754406548,0.9988805016855248,68.3258136507949,5845.8301836652145,51.10767158765253,0.4614685679167281,,train,2,0.2947290945618476,0.3079066721916619,0.20630760534904777,0.5716931245899128,0.4556581591662118,0.38539139032420855,0.6919884664650866
B_2_038,B,2,133.61446672366947,10.352634181350457,0.5367259148171005,0.39036091860925914,3.609016483369169,1.0,11.6455661616046,6390.399320192306,74.26648480338012,0.9852851500816225,,train,2,0.3941684761936388,0.00867412924759828,0.22643607383437928,0.8323628961597952,0.9941793052035969,0.5154131011113424,0.7493650048516033
B_2_039,B,2,118.82927288713945,3.5347421223463957,0.2806317889414912,0.478992276851899,3.6683893724113577,0.985526598808058,63.35946424294199,14017.667983216144,29.324678898316954,0.9862416937955963,,train,2,0.40375450890127607,0.28168777886830465,0.508356635642043,0.3265092425168293,0.9951627009849123,0.5279290895030223,0.7438928573336228
B_2_040,B,2,99.12610484112224,83.28330619296615,0.571307069651875,0.799882440864989,2.5228991145021666,0.995422900256232,173.36451413879954,9145.863583883902,37.35334364600123,0.42407924715642,,val,2,0.5554612910580392,0.8624384331999358,0.3282840704870766,0.41687787178530783,0.41721924648004916,0.5062049054880924,0.7922143272559888
B_2_041,B,2,3.627166585783781,4.367960426987088,0.9587680725798752,0.558018543274444,2.540502982793232,0.9799276572678165,19.274781983366402,3715.176774423924,63.68699637282561,0.1527804288579463,,val,2,0.36706672636660015,0.04895111730150984,0.12755398689284664,0.7132828376598193,0.13830453563820938,0.2570231193730963,0.6742260371937324
B_2_042,B,2,62.32946130506502,39.39461756438271,0.18285266550853777,0.5660284937551775,2.2657286214154095,1.0,112.79279168944399,27318.91852806484,67.29563846137476,0.3690070703082966,,train,2,0.5080293189132845,0.5426615913207717,0.9999999999996303,0.7539008045710403,0.36060108508383565,0.6642908702438194,0.8141745630771247
B_2_043,B,2,106.6721954736749,108.55346644004621,0.5374951092667463,0.8829052888201245,2.5513524250519213,0.9969025001241094,61.3408075331589,10311.619029608606,84.8930981230682,0.631923107946648,,val,2,0.5291303650987264,0.2710306662522264,0.3713729460346646,0.951973380548666,0.6308976940904647,0.5563186717315054,0.7958026489875327
B_2_044,B,2,63.86593747784188,77.55791137800232,0.3021143949316839,0.3656755636293224,2.96008959625656,1.0,11.675551803311876,7821.8995054475745,79.32260804169859,0.9528016031575225,,val,2,0.5302264600489764,0.008832432716925737,0.27934745722531706,0.8892733465047457,0.9607838810942112,0.5345592793852999,0.7941242602410783
B_2_045,B,2,99.77414506565067,107.14338998784339,0.9618154661214954,0.9738670530474428,3.3530827596023647,0.992991552033636,151.82377533138995,14387.444961645966,63.47394719757303,0.33706910826775816,,val,2,0.47919309114454045,0.7487182160914214,0.5220244029789741,0.7108848097760534,0.32776656150100825,0.5773484975868644,0.7821037741128203
B_2_046,B,2,145.33749990130494,89.30914607499591,0.4213498495733685,0.5915005072418692,2.950766466020389,1.0,161.72794939376288,3261.564589445767,76.764431042159,0.3149943004399691,,val,2,0.5868120253565995,0.8010054117500096,0.11078748663151394,0.8604791501919378,0.30507207030936856,0.5193360297207075,0.8079657313730078
B_2_047,B,2,115.55314438107176,145.4486272698342,0.36318436499048523,0.8321002844845372,2.692931695145216,1.0,51.55219716004977,6573.7514557405975,73.49648827075276,0.7187672434557308,,train,2,0.3817317495016756,0.21935356702303369,0.23321317050503942,0.8236960090270268,0.7201797156478792,0.49911061555074476,0.7422775927580089
B_2_048,B,2,133.08188914369475,83.3408882205463,0.46591862288488095,0.18410726075987952,4.163918873568773,0.9876561988105985,87.17077820827825,10413.951578115204,17.0282925197328,0.39230111057725336,,val,2,0.2594341181634364,0.4073950639334576,0.3751553812471608,0.18810421292473573,0.38454903497430076,0.33880092326991373,0.6642811313485112
B_2_049,B,2,116.2015263786139,122.44490447748503,0.8170378887304673,0.29928383145985066,3.4551522269591164,1.0,71.34347850065996,841.5360060841367,24.193118584620493,0.6367181706622369,,val,2,0.520896728890315,0.32383785751244315,0.0213379276931463,0.26874969144191013,0.6358273636672617,0.3124382100786903,0.7455945325068248
B_2_050,B,2,93.03982986740414,109.06366427661504,0.4808985120282745,0.4110059005604676,3.3326564028032997,0.9988472941658775,187.29548404694117,1172.2951873633217,59.88837968153248,0.431698671348658,,val,2,0.4508829869836695,0.9359843285682554,0.03356351175593485,0.6705265644442095,0.4250525629267922,0.516281741923798,0.7656745797983299
B_2_051,B,2,12.59886450987172,36.696063801664394,1.089781425180447,0.45382925980408606,2.97618654787046,1.0,58.85789652636733,1995.2030850848496,4.969821024167142,0.8570018087674148,,val,2,0.2741460032340379,0.2579226117292156,0.06397999071993164,0.052377093363342224,0.8622947976599141,0.3091436233681009,0.6708910175459968
B_2_052,B,2,121.63672099301645,148.26272491108864,0.5541990958134178,1.069803666415654,4.312142960336713,0.994035814716096,131.6054047616949,6138.976508697592,51.657078548324684,0.4814878211971424,,val,2,0.49279746023152426,0.6419791895741309,0.2171429358318494,0.5778771110318457,0.476239392342957,0.4783096571951957,0.766714491611925
B_2_053,B,2,52.8107304219528,98.28606240183143,0.8592848382570499,0.3057612399162095,3.283180793218607,0.9971637753919039,161.46119493472324,1946.1150738884787,81.39421128685092,0.15254765781222557,,val,2,0.4300187813835568,0.7995971325230121,0.06216559026992635,0.9125907911279684,0.13806523025045747,0.47810468604284106,0.7503048662576491
B_2_054,B,2,133.77376093235353,146.71134382885455,0.8649699956678248,0.9462548240262084,4.057316772407978,0.9889753908005556,181.830480600057,7958.765561361685,35.557649915862164,0.9712836981010501,,train,2,0.4909875985520591,0.9071328864689403,0.28440632653757336,0.3966659952057715,0.9797848048699062,0.6419975032705478,0.795603244106278
B_2_055,B,2,94.1581217907028,28.77284748590543,0.3867548056653012,0.7720179692965531,4.131615558583309,1.0,153.37268760914984,1296.928500222324,65.3646311943905,0.8180298057374774,,val,2,0.6547312982864393,0.7568954026811547,0.038170232081849026,0.7321658728845264,0.8222287736934416,0.587365070335243,0.8423474922020112
B_2_056,B,2,126.08261274785177,6.718321843680136,0.47540754881496733,0.7935504744550382,2.770680719647511,1.0,183.14928221219307,14262.968967073122,58.532787740855845,0.8239344645987732,,train,2,0.5573699464883168,0.9140952477415065,0.5174234974816146,0.6552683628158905,0.8282991879667031,0.7287715740014287,0.8422521903585538
B_2_057,B,2,94.52646502927848,71.10227606099292,1.4235324353668029,0.3834746850574305,3.405246277758363,1.0,102.1980773542021,580.6570999679166,35.48679268983955,0.452170665027404,,val,2,0.2658828380323585,0.48672882015732594,0.011695271714263333,0.39586844410721833,0.4460992458171745,0.3350979454489955,0.6737556048845007
B_2_058,B,2,148.36003401802387,118.9253839727853,0.3665525181621078,0.8033979891803064,2.9143054038241716,0.9958463369064695,154.1559913498548,4644.822705769052,66.79430799079978,0.5507115526185975,,val,2,0.5409845271259319,0.7610307052003161,0.16191573745207277,0.7482579549988931,0.5474063703412425,0.5546526919981312,0.7981594459823148
B_2_059,B,2,107.90083756160455,32.11287437909412,0.3807045960667794,0.4187350936911912,2.4342704874918923,1.0,116.30315770963271,2891.1815323924,27.29210506469759,0.363567271635431,,val,2,0.40416934737482313,0.5611938983839304,0.09709731730068454,0.30363110312458,0.3550085805407052,0.32923272483747507,0.7140340122672212
B_2_060,B,2,79.01312192554008,95.3702320231393,0.6251583071865685,0.48754512478153617,2.9171657435409646,1.0,66.08124009419173,543.9925451664076,50.179823196935146,0.2339121684824278,,val,2,0.272633375916863,0.29605687472393805,0.010340069433507251,0.5612494966800193,0.22171380309975144,0.272340060984304,0.6628600253306509
B_2_061,B,2,17.469618891434536,109.45909498515695,0.17318868393696646,0.4337966418197648,1.923050487801045,0.9981425336987045,80.49104824361885,11798.877875438051,59.11459507896353,0.41655095400673425,,train,2,0.3574744066989731,0.37213070514804664,0.426345291692596,0.6618170397497852,0.4094796193038367,0.4674431639735661,0.727127492271159
B_2_062,B,2,16.837325579664853,90.6848827988932,0.7235753954483091,1.6794896090968419,3.168682061880266,1.0,97.22845575079411,2320.0378045569873,40.26359692336197,0.6355731916020088,,val,2,0.41081826248007214,0.4604926519023949,0.07598659369331032,0.4496349500497906,0.6346502427881278,0.4051911096084059,0.7316671777810464
B_2_063,B,2,72.70920044529704,70.85779766610564,0.8858232786133015,2.76468266349569,2.9913164130063494,1.0,167.55578426873444,3195.0561204397354,78.4943540713987,0.7180451426938022,,val,2,0.4867151258878505,0.8317723530875262,0.10832918789109505,0.8799507283192293,0.7194373440943458,0.6348724033480491,0.8017235619850711
B_2_064,B,2,9.90093564750868,61.663602159687,0.5779022351302656,0.7127413384792366,1.5707895086584136,0.9955904421464695,51.549363801455605,1247.572961607606,33.892204857922955,0.7919271923477483,,train,2,0.27320419155670267,0.21933860884739473,0.036345943232285315,0.3779201648917908,0.7953934084991746,0.35724953136766135,0.677511871753142
B_2_065,B,2,110.9791354347434,21.392350152518485,1.2901962268460079,0.7138366005802671,3.932886592413462,0.993157983287771,158.622119523196,1670.9396979934884,47.175158329731524,0.8157879402525601,,val,2,0.45253477028292016,0.7846087760384488,0.05199450544318642,0.5274297453273846,0.81992397462578,0.5459892503587,0.7678799406867707
B_2_066,B,2,115.5483600607045,22.9272340093054,0.7299136982235063,0.48221327212497245,2.5547118429682536,0.9972949679977482,84.78114527822063,1255.342847402877,81.97031767773385,0.7579280581765333,,train,2,0.4036016532451649,0.39477945320415747,0.03663313523578762,0.9190752996350544,0.7604398516215157,0.5277319349241288,0.7526896164400526
B_2_067,B,2,55.29005452781913,29.281500221315365,0.21110508033202144,0.552607615156364,2.57092035851015,1.0,28.95592549373268,3506.9454040312435,3.2033420861109585,0.46761528805357255,,val,2,0.23590959535913095,0.10006086575075225,0.11985729918972715,0.03249405112897586,0.4619774298521149,0.17859741148039254,0.6325429339125259
B_2_068,B,2,19.735466166961274,132.85946679477797,0.5480504065478558,0.23673381790828155,2.183810239515703,1.0,47.02486245408995,13374.595582911123,80.0160943568381,0.4711154941377824,,val,2,0.5287622290757218,0.19545236798395688,0.4845872706980894,0.897079053890109,0.46557589361980517,0.5106736465479901,0.7887673606590674
B_2_069,B,2,109.70938502086167,43.54137445992629,1.0172403535908818,0.9339022013166286,3.5233000438941158,0.9952362439817211,193.23455532759507,6336.698496655346,33.20818133401838,0.47312119755916016,,train,2,0.38805547664369705,0.9673385212678384,0.22445117373318474,0.37022096830241025,0.46763790108934233,0.507412141098194,0.7423306398410331
B_2_070,B,2,96.7872010653632,112.19826732078734,0.9030971026347362,0.4794275831959814,3.7808549793553743,1.0,141.08150041378258,9589.252922774549,81.11803021737079,0.014026788533914147,,val,2,0.37320948021849476,0.6920064270115851,0.3446727119578522,0.9094821665355639,0.0,0.4865403263762503,0.7371329112606587
B_1_000,B,1,132.43025172728613,71.70662651678472,0.8102295191969101,0.7649667601169404,3.2643281166114315,1.0,,,,,0.9654527238245253,train,1,0.0001659266126807779,,,,,0.0,0.512958231322388
B_1_001,B,1,42.289979782375866,72.96572366084915,1.3913098059070006,0.5165099694040266,2.7071425833624456,0.9801397498606608,,,,,0.3774439541745639,train,1,9.218257218890358e-06,,,,,0.0,0.3010089047705895
B_1_002,B,1,80.90770467572337,120.76695084881798,0.7188297432481863,0.44267674637336324,2.5500863210002,0.9905963445715762,,,,,0.030405750774008422,train,1,0.00023873061581980437,,,,,0.0,0.18396724495237685
B_1_003,B,1,149.81530018111593,11.966687289096805,1.1006396314878564,0.4583827752938582,2.729335136733812,1.0,,,,,0.7677275478907949,train,1,0.000609301496297121,,,,,0.0,0.4438874322106673
B_1_004,B,1,132.3887416738567,43.53357373399537,0.5491361347405767,0.3146992292660875,3.5319711549457526,1.0,,,,,0.8907439687998325,train,1,4.4907692426932044e-06,,,,,0.0,0.4867617363107141
B_1_005,B,1,50.363153911662366,13.86177908963575,0.20679129763274884,0.40170886114186644,3.8440199812275986,0.9837392664965163,,,,,0.38159940134056536,train,1,2.0197439880575985e-06,,,,,0.0,0.30354297801692826
B_1_006,B,1,121.38937415642978,111.38232989721182,0.805802833873961,1.4645881685523,1.181316858630118,0.970802897720542,,,,,0.12991766145952366,train,1,2.2228443867788883e-06,,,,,0.0,0.21403470925772006
B_1_007,B,1,9.711576673364796,103.0865971294016,0.6355870407627838,0.8249199203348645,3.220009140716602,0.9844529301954946,,,,,0.3466639465444922,train,1,0.00012471449736040086,,,,,0.0,0.2917621137390217
B_1_008,B,1,22.36321781797083,107.89187840306818,0.7542303970913438,0.4540502722847336,2.7420837963872198,1.0,,,,,0.9932856598455542,train,1,0.00034991151187568903,,,,,0.0,0.5227549543995067
B_1_009,B,1,7.937944897870319,99.06147798517748,0.7852510690971987,0.4117966375566905,2.705912445778668,0.9975736148685252,,,,,0.49810540030986095,train,1,0.00019034346041735262,,,,,0.0,0.3485462287565791
B_1_010,B,1,38.57060775469928,4.742174396111393,0.8083143859171462,0.30339697574065,3.5350457689925285,1.0,,,,,0.9597387344018904,train,1,0.00030190739198587835,,,,,0.0,0.5109991292582574
B_1_011,B,1,29.257358720322067,76.81092553416181,0.5797479640792895,0.6636701712366049,2.4376222879299805,0.9787429147148122,,,,,0.5455901602965985,train,1,0.0006143352366052568,,,,,0.0,0.3583577692580633
B_1_012,B,1,25.42546057967353,115.4786046065319,0.9335210385427017,0.5993535992456162,3.940402524226282,0.987296614568381,,,,,0.12992165087417196,train,1,1.097831227525603e-05,,,,,0.0,0.21767508132815136
B_1_013,B,1,30.83208388655635,115.5782532028762,1.1384639200036264,0.6513601787639889,3.4134526756782924,0.9837473128602984,,,,,0.4679577587321504,train,1,1.1373192137398291e-05,,,,,0.0,0.3332824019444216
B_1_014,B,1,54.968231234210855,125.77256271989967,1.0860621748799848,0.8094764132351884,2.204571976690864,1.0,,,,,0.1725688111091671,train,1,4.610486939782277e-05,,,,,0.0,0.2354129153490278
B_1_015,B,1,134.32532358062372,2.853973164768858,0.27300240910784257,0.8578831434928461,3.468338162067252,0.9885841904853752,,,,,0.67745000497196,train,1,2.8407856007106602e-05,,,,,0.0,0.4074113860679724
B_1_016,B,1,108.28826016082984,87.9947612597186,0.43495793803218147,0.537944013329346,3.4931285190119916,1.0,,,,,0.603322576305345,train,1,1.612289997865446e-05,,,,,0.0,0.38616773857686437
B_1_017,B,1,2.9241527608980524,125.13065613901948,0.43269442259525176,0.7900866261114537,1.9488496705304317,0.983963511781761,,,,,0.1562144786301608,train,1,0.00010188125452259555,,,,,0.0,0.22602196023733506
B_1_018,B,1,88.86578244453317,96.66431087372246,0.3264298289976974,0.5358620580091665,2.6681084505975137,0.9523688230561098,,,,,0.3223302045490899,train,1,0.00016033956489991397,,,,,0.0,0.2741523878952813
B_1_019,B,1,101.69554791201627,113.1158067366586,0.5127852743483211,0.7348605073302961,3.9907420367630158,1.0,,,,,0.9994292230970047,train,1,1.211781727761263e-05,,,,,0.0,0.5248038634291349
B_1_020,B,1,52.90000592827377,110.61505440652529,0.6007845945366883,0.8237487925746576,2.467315132680763,0.957319313793678,,,,,0.3820466981486794,train,1,0.0003682791138999164,,,,,0.0,0.2956458871445666
B_1_021,B,1,56.17151810325699,115.53415000987496,0.7339399231009688,0.6501207297995985,3.303056188587519,0.9836272021008188,,,,,0.9823471822746774,train,1,0.00010824942000908777,,,,,0.0,0.5103588971272455
B_1_022,B,1,4.7172634179653175,0.4274091788640244,0.34721655307549687,0.456613737683132,2.8786610582530296,0.9848311066644944,,,,,0.08895581674212971,train,1,1.1722941962943878e-05,,,,,0.0,0.20301116660789695
B_1_023,B,1,50.51853410730639,82.77189450763754,0.5570247313361961,0.543364659635468,2.8311111334658934,0.9631514785754959,,,,,0.7248954870297364,train,1,8.214108675019816e-06,,,,,0.0,0.41291833823087465
B_1_024,B,1,88.21804970709809,13.651692338357712,0.7773830787249401,2.3796334550792633,3.9368283049375794,1.0,,,,,0.22317260969910502,train,1,0.000240677734836936,,,,,0.0,0.25318261671513786
B_1_025,B,1,64.08894654504309,27.74797771432051,0.37467472066153024,2.0126783369000654,1.8012757772528567,0.9650223580554158,,,,,0.9397510562137248,train,1,0.00016448480891995132,,,,,0.0,0.4863348052035009
B_1_026,B,1,130.5070081556507,149.81986460343282,1.5887617993253966,0.2931716225917144,4.43845553905653,0.956022658241632,,,,,0.045405163854070674,train,1,0.00022086694661993533,,,,,0.0,0.1825602392398961
B_1_027,B,1,4.0772716499496156,52.86711199309878,0.8020153161168104,0.8127663543348987,3.6835708707222556,1.0,,,,,0.8694898634481857,train,1,0.00045129351201467216,,,,,0.0,0.4794568402604693
B_1_028,B,1,36.311901192395915,102.90087133972186,0.20050175544405371,0.4556211857155816,4.396147501051582,0.9949649318366977,,,,,0.8564324326767134,train,1,3.7758698454126716e-05,,,,,0.0,0.4723722165959953
B_1_029,B,1,16.174695903702307,25.063330754674457,0.8742205382753436,1.1150830390756072,1.8312335466402392,1.0,,,,,0.21664304534296563,train,1,0.0,,,,,0.0,0.25082506587003794
B_1_030,B,1,94.56751764519944,104.2271438121073,0.5594864864856438,0.6885807318745579,3.2758226975766114,0.9394836941586879,,,,,0.47825939573139564,train,1,0.00024248975387308747,,,,,0.0,0.3217389073824414
B_1_031,B,1,126.956407140599,126.14639132809631,0.5392440700221038,0.772041576349168,2.150279468824651,1.0,,,,,0.48409010493116966,train,1,8.180260920198634e-06,,,,,0.0,0.3444339908041854
B_1_032,B,1,34.10804454354137,84.53386862473025,1.105498681364741,0.4502336747201445,2.8932103937159916,1.0,,,,,0.7342402526832696,train,1,0.00022092323342803866,,,,,0.0,0.4320503654091728
B_1_033,B,1,79.3596259471219,123.8120952412818,0.2163922710024879,0.45224070655430787,2.7795266391724986,1.0,,,,,0.5013145164803287,train,1,0.00016896778834052384,,,,,0.0,0.35051077110461715
B_1_034,B,1,69.73473331059363,137.40370114960388,0.7994037429063815,0.5053215597105339,3.131385592555831,0.9943978811362213,,,,,0.043217931431697276,train,1,9.477996354689822e-05,,,,,0.0,0.18908944070228587
B_1_035,B,1,3.163797537489871,53.96019926430328,0.42012031178943937,0.8390363451696145,1.3388809397928518,1.0,,,,,0.3992571315155953,train,1,0.0001210520786116831,,,,,0.0,0.31477631165404185
B_1_036,B,1,139.70151538509975,71.19502453599341,0.463941152680393,0.5325557551149588,3.673468210400104,0.990285259134485,,,,,0.23180716551299996,train,1,7.768959039822221e-05,,,,,0.0,0.2536673274446278
B_1_037,B,1,108.51916968955362,90.19809588457832,0.7368771812495182,0.7724049628279678,1.6991791945560741,0.9747253842833863,,,,,0.3790985688656229,train,1,2.3128566681407392e-05,,,,,0.0,0.29991465482649565
B_1_038,B,1,135.2128522636753,18.073429864408347,0.652193932924534,0.49641411612757363,3.6949166970129896,0.9924507407272045,,,,,0.9752951044623507,train,1,1.0651125194272026e-05,,,,,0.0,0.5124583729403341
B_1_039,B,1,142.60219129540928,147.41759095615055,0.9931917675099643,0.40405919274471724,2.9291630721089583,0.9898604354638698,,,,,0.19747364636296671,train,1,3.3624551178945694e-06,,,,,0.0,0.2416415470680829
B_1_040,B,1,122.15290880592293,43.505619712198246,0.23963971609560875,0.5403824241937408,2.2055552823825857,1.0,,,,,0.022844027160749736,train,1,3.293111876701005e-05,,,,,0.0,0.1830052888418925
B_1_041,B,1,117.80591313705219,98.59755182757631,0.257596179068804,0.5001400225650938,2.852692381146418,0.9762095591337614,,,,,0.2845113425586141,train,1,0.0001336501882178709,,,,,0.0,0.2680857563264984
B_1_042,B,1,48.703030065841354,18.976437516858123,0.5732459482909783,0.647159972156836,4.45611270510392,1.0,,,,,0.8566113342466144,train,1,0.0004890073905698955,,,,,0.0,0.47496066920348595
B_1_043,B,1,74.72690416516232,113.83492528648561,1.5237655341849803,0.32350343769695405,2.9060364722296685,1.0,,,,,0.15417193460946887,train,1,0.00042058585677295923,,,,,0.0,0.22908635287034598
B_1_044,B,1,92.10173520793892,69.65796485151527,0.59805768080612,1.1590083812428211,4.285446130617245,0.9681007141904993,,,,,0.5888781537956108,train,1,0.00013292905350681394,,,,,0.0,0.368988908038078
B_1_045,B,1,89.46537253442396,98.8901751920401,0.46822453649415563,0.7679513251268808,4.190947210045864,0.9830333258791855,,,,,0.6383784265025998,train,1,4.451464337762445e-05,,,,,0.0,0.3916855035632666
B_1_046,B,1,19.95457232886293,47.65665240834137,0.7630562177353997,1.3502151713515553,3.261315987579058,1.0,,,,,0.20827657748232575,train,1,4.633043135982007e-05,,,,,0.0,0.24791070124822193
B_1_047,B,1,78.65165905389513,123.8430165640915,1.024878331819724,0.34391944746260467,1.4957373464532155,1.0,,,,,0.02493258532645759,train,1,3.3438700484111905e-05,,,,,0.0,0.18373643647440538
B_1_048,B,1,117.55381168964091,80.51424591060609,0.31033713929299594,0.909873309467252,3.391413091283535,0.9798040089703208,,,,,0.7849145737117165,train,1,7.945964898681268e-05,,,,,0.0,0.4406609141422843
B_1_049,B,1,130.7375264893425,112.71727512176693,0.6769734378312466,1.4822029812635875,3.1483058147357714,0.9878189686711296,,,,,0.9979484641412311,train,1,0.00010189251770498231,,,,,0.0,0.5179258628481991
B_1_050,B,1,81.3752663421477,90.35408899179455,0.2242349035673055,0.49720893424109835,4.1104548711722115,0.9952807183334652,,,,,0.22647115086144598,train,1,1.636108663660707e-06,,,,,0.0,0.25306544362349354
B_1_051,B,1,77.08705816099592,107.56190622749278,0.37066600347208895,0.40315933314623037,3.3318781794428287,0.9723902961682573,,,,,0.2877988957055475,train,1,7.921161159174517e-05,,,,,0.0,0.26813990791138687
B_1_052,B,1,99.60065088914803,22.08394054350325,0.28994875444489676,0.2758072930397508,4.294007755923566,1.0,,,,,0.6758508379173216,train,1,6.198311893967912e-05,,,,,0.0,0.41156638820674446
B_1_053,B,1,3.0437850732549734,42.952527796678524,0.514634381771511,0.44488546223241865,1.9420963355256868,0.9751748395095058,,,,,0.8589197686363466,train,1,8.38226405903697e-05,,,,,0.0,0.4638390510692109
B_1_054,B,1,1.1528898079692262,76.29574800827663,0.7891744096075411,0.2995978107816561,3.4777033948660643,1.0,,,,,0.4123348118455261,train,1,3.4978534131369088e-06,,,,,0.0,0.3193182335019581
B_1_055,B,1,90.90328346479966,103.02249121892488,1.135328299263219,0.7996474652415023,4.069614897077655,0.9886418573833302,,,,,0.3280938219881724,train,1,0.0005744057707488537,,,,,0.0,0.2867112394667421
B_1_056,B,1,135.01782181300294,57.81437710317484,0.2898995384667786,0.28040173151492204,3.2989447188289227,1.0,,,,,0.23293620391954184,train,1,8.357461774721742e-05,,,,,0.0,0.2565527437571638
B_1_057,B,1,96.8123727057575,124.47543181902039,0.6602653702285908,1.0149447154869318,2.672980314326005,1.0,,,,,0.25363339705310006,train,1,0.000212299739359878,,,,,0.0,0.26383537889039294
B_1_058,B,1,48.2059424730542,62.8905376563765,0.8148110846869725,1.5601703774520161,2.7288283247372442,1.0,,,,,0.8378498550810314,train,1,1.2557821719383355e-05,,,,,0.0,0.46825121662487673
B_1_059,B,1,92.78039367677947,15.691599047325022,0.7257119155976656,0.25916176690743065,3.2340834086873884,0.9969770339987856,,,,,0.03811568427057388,train,1,5.4111987992655486e-05,,,,,0.0,0.18778732712109408
B_1_060,B,1,99.26981893656622,66.82258299741696,0.5775570152121703,0.345007286870071,2.910071222446539,0.9900042521437529,,,,,0.3695398903839481,train,1,6.332498014671728e-05,,,,,0.0,0.3013156737109361
B_1_061,B,1,138.77306189805708,11.492820580834644,0.8136115354566744,0.502350778569774,3.852072176214779,0.9861608268674711,,,,,0.37509642193869175,train,1,3.202873995178379e-05,,,,,0.0,0.30205450951334123
B_1_062,B,1,99.72269489307405,139.41926031169223,0.6229423950853,0.8795032397389632,1.509754175677868,0.9775126342843627,,,,,0.8777289478975625,train,1,6.448640488088131e-05,,,,,0.0,0.4713805194988626
B_1_063,B,1,110.42474234291582,66.70310592326626,0.5780346746829538,0.29153275685462965,1.5042012697162415,0.9503610939465228,,,,,0.4041138107082397,train,1,2.083852632495109e-05,,,,,0.0,0.30073804780629704
B_1_064,B,1,41.05523683901999,79.43516047358708,0.7681971735064582,0.6783396320540894,2.182330217259949,0.9961382082724243,,,,,0.7615868693321133,train,1,4.026262467959896e-05,,,,,0.0,0.4398622414004205
B_1_065,B,1,14.372430735055403,11.044721377951133,0.7174972302245202,0.6446636262724392,1.522818703371019,1.0,,,,,0.07090310444994719,train,1,3.053979526157491e-05,,,,,0.0,0.19982524849605998
B_1_066,B,1,89.88748355749877,58.29105443047326,0.709616084548315,0.6103270811903443,3.1387474492824206,0.9987909363262252,,,,,0.13600431486680942,train,1,8.845597767503932e-05,,,,,0.0,0.22235887551229866
B_1_067,B,1,141.47319859111425,13.122567414173863,1.0085570284184362,0.4500825738633822,2.5002058028016085,0.9973860661227764,,,,,0.09467381811989883,train,1,0.0005199284642003477,,,,,0.0,0.20774735384995827
B_1_068,B,1,73.91189024794804,9.867495056103504,0.22174020258650112,0.7501639207105143,2.812071451401691,1.0,,,,,0.15392249736749797,train,1,6.442719495680649e-06,,,,,0.0,0.22887480689447298
B_1_069,B,1,17.897819642672957,3.082602466707063,0.9128975287397932,0.9149809008618426,4.366033937866112,0.9943862801982569,,,,,0.531141590546909,train,1,1.1835762961709406e-05,,,,,0.0,0.3588770984996707
B_1_070,B,1,128.15556212439645,17.72055103714646,0.6178808911376796,0.2929705266092095,2.4007309376201573,0.9882364643519431,,,,,0.2472315103673276,train,1,6.341518746921793e-05,,,,,0.0,0.2584732998104148
B_1_071,B,1,37.220483675023644,105.07956380959959,0.27222312272904925,0.8744361246314705,1.780131247775976,0.99085514748627,,,,,0.4887453990821595,train,1,0.0002097665856126696,,,,,0.0,0.3429585683722109
